smiles,model_name,mol_idx
CC(OC(N1CCC(CC1)S(=O)(c1ccccn1)=O)=O)(C)C,LiTr_moses_full_75_aug,4877
Cn1cc(C(=O)Nc2ccncc2)c(=O)c2ccccc21,LiTr_moses_full_75_aug,4878
C(Nc1c(cccc1)Cl)(=O)c1cnc2c(scc2)c1,LiTr_moses_full_75_aug,4879
O=S(c1ccccc1)(N1CCN(C(c2oncc2)=O)CC1)=O,LiTr_moses_full_75_aug,4880
C1CCC(CN1C(c1cnc2ccoc2c1)=O)c1nc2ccccc2o1,LiTr_moses_full_75_aug,4881
C1CCCCC(NC(Nc2c(C)noc2CC)=O)C1,LiTr_moses_full_75_aug,4882
CCNC(=O)c1ccc(Cl)cc1NC(=O)c1ccc[nH]1,LiTr_moses_full_75_aug,4883
C(C)OC(C1CCN(C(=O)Nc2scnn2)CC1)=O,LiTr_moses_full_75_aug,4884
C(NC(=O)N(C)C(c1cc(F)c(F)cc1)C)c1sc(C)nc1,LiTr_moses_full_75_aug,4885
O=C1COc2ccccc2N1Cc1ccccc1Cl,LiTr_moses_full_75_aug,4886
c1(OC)ccc(cc1)-c1oc(c(C#N)n1)N1CC(C)OC(C)C1,LiTr_moses_full_75_aug,4887
c1cc2c(cc1)nc(cc2C(=O)N(C(c1ncccc1)C)C)N(C)C,LiTr_moses_full_75_aug,4888
CCC(CC)C(=O)Nc1ccc(F)c(c1)NC(=O)C,LiTr_moses_full_75_aug,4889
C1C(OC(=O)c2c(Cl)cc(cc2)Cl)CC(C1)=O,LiTr_moses_full_75_aug,4890
Cc1ccc2cccc(NC(=O)c3cnn(-c4ccncc4)c3C)c2n1,LiTr_moses_full_75_aug,4891
c1(NC(=O)c2c3CCCc3[nH]n2)cc2c(cc1)[nH]c(c2Cl)C,LiTr_moses_full_75_aug,4892
c1(-c2cccs2)n(c(SCCOC)nn1)N,LiTr_moses_full_75_aug,4893
N(C(NC(C)c1ccc(SCC)cc1)=O)(Cc1cc(C)on1)C,LiTr_moses_full_75_aug,4894
s1c(ccc1)-c1nc(-c2nc(C(N(C)C)=O)cs2)cs1,LiTr_moses_full_75_aug,4895
O=C(N)C1CN(C(=O)c2ccc(cc2O)C)CCC1,LiTr_moses_full_75_aug,4896
CC(C(N1CCC(CC1)C(NCc1csc(C)n1)=O)=O)C,LiTr_moses_full_75_aug,4897
Nc1cccc(SCc2n(ccn2)C(F)F)c1,LiTr_moses_full_75_aug,4898
N(C(=O)c1cccc(C#CCO)c1)C1CC2CC1CC2,LiTr_moses_full_75_aug,4899
C(c1sc(C)nc1C)n1nc2n(c1=O)cccc2,LiTr_moses_full_75_aug,4900
COCCn1ccc(NC(=O)N2CC3C4CCC(CC4)C3C2)n1,LiTr_moses_full_75_aug,4901
O=C(Nc1ccc(cc1)C(=O)N(C)C)c1ccccc1OCC,LiTr_moses_full_75_aug,4902
c1(Cl)cc2c(cncc2Br)cc1N,LiTr_moses_full_75_aug,4903
C1CN(CCC21OCCO2)S(=O)(=O)c1ccc(Cl)cc1F,LiTr_moses_full_75_aug,4904
C(F)(COc1ccc(cc1)C(=O)Nc1cn(c(=O)cc1)CC)(F)F,LiTr_moses_full_75_aug,4905
c1(C)sc(C)nc1C(N(C)Cc1ccc2OCOc2c1)=O,LiTr_moses_full_75_aug,4906
c1(C(=O)N(CC)CC(OC)=O)c(c(n[nH]1)C(C)C)Br,LiTr_moses_full_75_aug,4907
CC(c1nccs1)CNc1nc(nc(c1CCO)C)N,LiTr_moses_full_75_aug,4908
C(c1ccc(cc1)OC)(N(C)C(=O)c1cnccc1)C,LiTr_moses_full_75_aug,4909
C1(N2CCOCC2)(CNC(Nc2cccc(c2)C)=O)CCCCC1,LiTr_moses_full_75_aug,4910
c1(N)c(ncc(Br)c1)NCCCOCC,LiTr_moses_full_75_aug,4911
C(c1c(C)nns1)(Oc1ccc2c(OCO2)c1)=O,LiTr_moses_full_75_aug,4912
n1c(-c2ccc(C)c(c2)N)csc1NC(=O)c1occc1,LiTr_moses_full_75_aug,4913
COC1CCCN(C(=O)c2[nH]c(C)c(C(C)=O)c2C)C1,LiTr_moses_full_75_aug,4914
c1[nH]cc(c1-c1nc(-c2ccc(cc2)C#N)no1)C,LiTr_moses_full_75_aug,4915
O=C(N1CCC(c2c(NC(C3CCC3)=O)sc(n2)C)CC1)C,LiTr_moses_full_75_aug,4916
C(c1cccc(C(NCC(=O)NC2CC2)=O)c1O)(F)(F)F,LiTr_moses_full_75_aug,4917
CCCC1CN(C(=O)Nc2cc(NC(C)=O)c(F)cc2F)CCO1,LiTr_moses_full_75_aug,4918
O=C(NCc1cccc(OCC(F)F)c1)c1cc(C(C)C)[nH]n1,LiTr_moses_full_75_aug,4919
c1(ccccc1NC(Cc1ccc(cc1)Cl)=O)C(=O)NC,LiTr_moses_full_75_aug,4920
c1cc(c(CN(C)C(=O)CC2CC3CCC2C3)cc1)OCC,LiTr_moses_full_75_aug,4921
n1c(C(=O)NCC)ccc(NC(NCC(C)C)=O)c1,LiTr_moses_full_75_aug,4922
c1cc2[nH]c(nc2cc1)CN1CCN(C(c2[nH]cc(c2)C#N)=O)CC1,LiTr_moses_full_75_aug,4923
c1(Cl)cc(ncc1)C(=O)N(C)c1c(C(OC)=O)cccc1,LiTr_moses_full_75_aug,4924
N1(CC2(OCC1)CCC2)Cc1ccc(c(c1)OC(F)F)OC,LiTr_moses_full_75_aug,4925
c1cc(Oc2ccc(C(C)NC(=O)c3c(ncs3)C)cc2)cnc1,LiTr_moses_full_75_aug,4926
c1(ccc(C(=O)N(c2ccccc2)C)cc1)C(=O)N,LiTr_moses_full_75_aug,4927
COc1ccc(C2(C(=O)NC(C)C(C)C)CCOCC2)cc1OC,LiTr_moses_full_75_aug,4928
COc1c(N)cc(CCC(N2CCCCCC2)=O)c(OC)c1,LiTr_moses_full_75_aug,4929
Cc1c(cn(C)n1)CNCc1c[nH]nc1-c1c(cc(cc1)F)F,LiTr_moses_full_75_aug,4930
O=C(N(C1CCC1)C(C)C)c1cn(-c2ccc(Cl)cc2)nn1,LiTr_moses_full_75_aug,4931
c1c(C(N(CCCCC)CC)=O)cc2OCCOc2c1,LiTr_moses_full_75_aug,4932
C1N(CCc2c1cc(cc2)OCC)S(=O)(N1CCOCC1)=O,LiTr_moses_full_75_aug,4933
c1ccc(OC)c(CNC(COc2c[nH]c(cc2=O)C)=O)c1,LiTr_moses_full_75_aug,4934
CN(C(=O)COc1ccc(C#N)cc1)C1CCCCC1,LiTr_moses_full_75_aug,4935
c1(NC(=O)CCc2oc(c(C(C)=O)c2)C)ccccc1NC(=O)N,LiTr_moses_full_75_aug,4936
Cc1cc(C)n(Cc2nc(Cc3ccc(F)cc3)no2)n1,LiTr_moses_full_75_aug,4937
s1c(c[nH]c1=O)CNC(CSc1nc2ccccc2[nH]1)=O,LiTr_moses_full_75_aug,4938
c1c2c(c(OC)cc1)c(c(C(NCc1nn(cn1)C)=O)o2)C,LiTr_moses_full_75_aug,4939
C(C)OC1CCN(CC1)C(=O)NCCc1sc(nn1)C,LiTr_moses_full_75_aug,4940
c1c(oc(C2C(C)C2)c1)CSc1nnc(-c2c(C)occ2)n1N,LiTr_moses_full_75_aug,4941
n1(cc(CCCSc2n(CCC)c(nn2)C)cn1)C,LiTr_moses_full_75_aug,4942
O=C(c1ccnnc1)N1CCC(COCc2ccccc2)C1,LiTr_moses_full_75_aug,4943
N1(CCC(=O)OCC)c2c(cc(Cl)cc2)NCC1=O,LiTr_moses_full_75_aug,4944
c1(N(CC(C)(C)O)C)c(N)c2c(cc1Cl)cccc2,LiTr_moses_full_75_aug,4945
Cc1cc(on1)CC(N1CCCC(C(=O)NCC2OCCC2)C1)=O,LiTr_moses_full_75_aug,4946
COc1ccnc(Sc2nnc(-c3ccccc3)o2)n1,LiTr_moses_full_75_aug,4947
N1(CCCCC1=O)Cc1cccc(NC(=O)c2c3c([nH]c2)cccc3)c1,LiTr_moses_full_75_aug,4948
O=C(OCCc1cccs1)C1CCN(c2ncccn2)CC1,LiTr_moses_full_75_aug,4949
C1C(N2CC(CC2=O)COC(=O)c2ncn(-c3ccccc3)n2)C1,LiTr_moses_full_75_aug,4950
N(C(=O)Cn1c(cc(C)nc1N1CCCC1)=O)c1cccc(Cl)c1,LiTr_moses_full_75_aug,4951
COc1ccccc1CC(=O)Nc1nc(C)c(C(C)=O)s1,LiTr_moses_full_75_aug,4952
Cc1nc(-c2ccc(C(C)C)s2)sc1CO,LiTr_moses_full_75_aug,4953
c1ncccc1C(n1nnc(c1)-n1c(nnn1)-c1ccc(cc1)C)C,LiTr_moses_full_75_aug,4954
c1nn(cn1)CC(=O)Nc1cc(OC)ccc1OC,LiTr_moses_full_75_aug,4955
C(=O)(NCCC1CCCO1)N1CCOCC1c1oc(cc1)CC,LiTr_moses_full_75_aug,4956
N(C(C)COC)C(CCSc1ccccn1)=O,LiTr_moses_full_75_aug,4957
N1CCc2c(c(cc(c2)F)C)C1c1cc(cc(O)c1)O,LiTr_moses_full_75_aug,4958
C(N1C(C2c3n(CCN2C(C1)=O)ccc3)C(OC)=O)c1ccco1,LiTr_moses_full_75_aug,4959
c1c(ccc(-c2nc(CC(NCCC(C)C)=O)[nH]n2)c1)C,LiTr_moses_full_75_aug,4960
O=C(Cn1nnc2ccccc2c1=O)Nc1cc(C(F)(F)F)c[nH]c1=,LiTr_moses_full_75_aug,4961
C(c1sc(nn1)NC(=O)c1ccc2c(S(N(CCC2)C)(=O)=O)c1)C,LiTr_moses_full_75_aug,4962
n1c2n(cccc2)c(n1)CCNC(CSc1ccc(C)cc1)=O,LiTr_moses_full_75_aug,4963
CC(C)(C)OC(=O)NC1(CCCC1)c1ccc(cc1)O,LiTr_moses_full_75_aug,4964
O1CCCOc2ccc(cc12)S(NCCC#C)(=O)=O,LiTr_moses_full_75_aug,4965
c1(SC)nncn1CC(Nc1cccc(Cl)c1)=O,LiTr_moses_full_75_aug,4966
CC(=O)NCc1ccc(C(=O)N(CC2CC2)CC2CC2)cc1,LiTr_moses_full_75_aug,4967
O=C(C(Nc1oc(C2CC2)nn1)c1ccccc1)OC,LiTr_moses_full_75_aug,4968
Cc1ccc(S(=O)(=O)CCC(=O)Nc2ccc3ccccc3n2)cc1,LiTr_moses_full_75_aug,4969
C1CC1COC(C)C(=O)Oc1c(Cl)ccc(Cl)c1,LiTr_moses_full_75_aug,4970
Clc1c(ccc(c1)CN1CCOCS1(=O)=O)OC(C)C,LiTr_moses_full_75_aug,4971
c1sc(c(c1)C)C(=O)NC1CCCCC1CO,LiTr_moses_full_75_aug,4972
o1c2c(c(n1)C1CCN(C(CC(C)C)=O)CC1)c(C)nc(n2)C,LiTr_moses_full_75_aug,4973
c1(c(C)ccoc1=O)OCC(=O)Nc1ccc(Cl)cn1,LiTr_moses_full_75_aug,4974
Cc1ccc(C(=O)NCCC(=O)Nc2ccccn2)cc1,LiTr_moses_full_75_aug,4975
c1(C(NC)=O)c(NC(c2nn(C)c(c2)C)=O)c(n(C)n1)C,LiTr_moses_full_75_aug,4976
O1CCOC21CCC(Nc1ccc3nnnn3n1)CC2,LiTr_moses_full_75_aug,4977
c1(-c2nsc(NC(C(C)CC3CCCC3)=O)n2)ncccc1,LiTr_moses_full_75_aug,4978
Cc1cc(Nc2cc(N)nc(SCC(=O)N(C)C)n2)no1,LiTr_moses_full_75_aug,4979
CCC(CC)c1c(C#N)nnn1-c1cccc(OC)c1,LiTr_moses_full_75_aug,4980
Nc1nc(CN2CCOC(c3ccc(F)c(Cl)c3)C2)nc2ccccc12,LiTr_moses_full_75_aug,4981
c12ccc(F)cc1nc1c(cc(C(OCC)=O)[nH]1)c2,LiTr_moses_full_75_aug,4982
C(n1cccn1)C(C)NC(COc1cc(C(C)C)ccc1)=O,LiTr_moses_full_75_aug,4983
CCn1cnnc1-c1cccc(NC(=O)C2CC=CC2)c1,LiTr_moses_full_75_aug,4984
[nH]1c(=O)c2c(n(c1=O)C)nc(n2CC(=C)C)NCCCCC,LiTr_moses_full_75_aug,4985
COc1ccc(OC)c(C(O)CCc2nccs2)c1,LiTr_moses_full_75_aug,4986
c1(-c2c(OC)nccc2)cc2c(nc1)cccc2O,LiTr_moses_full_75_aug,4987
COC(=O)C(C)NC(=O)c1nccc2c(N)c(C)ccc12,LiTr_moses_full_75_aug,4988
c1cc(cc(c1)NC(c1nccnc1)=O)CN(CC)C(=O)C,LiTr_moses_full_75_aug,4989
CS(=O)(=O)N1CCC(NC(=O)c2c3c(ccc2)cccn3)CC1,LiTr_moses_full_75_aug,4990
N(Cc1onc(C)n1)C(=O)NCc1cc(C)ccc1,LiTr_moses_full_75_aug,4991
c1cc(oc1)C(N1CCN(CC(C(C)(C)C)O)CC1)=O,LiTr_moses_full_75_aug,4992
c1ccc(cc1OCCOC(c1c(C)c(c(C)[nH]1)C(C)=O)=O)F,LiTr_moses_full_75_aug,4993
c1c(cccc1)OCCNC(NCCc1c(O)cccc1)=O,LiTr_moses_full_75_aug,4994
c1(Br)c(cc(cc1)O)CN1CC(CC#N)CCC1,LiTr_moses_full_75_aug,4995
C(=O)(NC(C)(C)CC(OC)=O)c1c(nccc1)OCC,LiTr_moses_full_75_aug,4996
COC(=O)c1ccc(NCc2nc3ccccc3o2)c(C)c1,LiTr_moses_full_75_aug,4997
c1ccc(o1)CNCCc1cnn(-c2ccccc2)c1,LiTr_moses_full_75_aug,4998
C(Nc1cc(F)ccc1OC)(c1ccc(cc1)N1CCOC1=O)=O,LiTr_moses_full_75_aug,4999
CN(CCC)C(Nc1cc2COCc2cc1)=O,LiTr_moses_full_75_aug,5000
Clc1cc(-c2nc(CN3CCN(CC3)CC#C)c(o2)C)ccc1,LiTr_moses_full_75_aug,5001
c1(-c2ccc(F)cc2)n(c(SCCOC)nn1)CC1CCCO1,LiTr_moses_full_75_aug,5002
C(CN(S(=O)(=O)c1cc2c(cc1)OCCO2)C)COC,LiTr_moses_full_75_aug,5003
n1c(-c2ccccc2)n(C(C)C)c(SCc2nccn2C)n1,LiTr_moses_full_75_aug,5004
n1c(SCC(=O)NCC)oc(n1)-c1ccccc1,LiTr_moses_full_75_aug,5005
O=C(NCCc1ccccc1F)CN1CCN(C(=O)C2CC2)CC1,LiTr_moses_full_75_aug,5006
c1c2c(=O)n(cnc2sc1CC)CC(=O)N1C(C)CCCC1C,LiTr_moses_full_75_aug,5007
O=C(Nc1cccc(C(=O)N2CCOCC2)c1)C1CCCCC1,LiTr_moses_full_75_aug,5008
c1cc(ccc1)N(C(Cn1cccc(c1=O)C(F)(F)F)=O)CCC#N,LiTr_moses_full_75_aug,5009
CCCNC(=O)CNC(c1[nH]nc(c1Br)C)=O,LiTr_moses_full_75_aug,5010
CC(NC(c1ccc(c(c1)OC)C)=O)C(=O)OCC,LiTr_moses_full_75_aug,5011
Cc1sc(NC(=O)C2CCC2)c(C(=O)OC(C)C)c1C,LiTr_moses_full_75_aug,5012
O(C)c1cc(c(cc1)N(S(=O)(=O)N1CC(C)CCC1)C)OC,LiTr_moses_full_75_aug,5013
Cn1c(C)c(c(C)n1)-c1c(cccc1)Br,LiTr_moses_full_75_aug,5014
c1(ccc(cn1)-n1cncc1)NCCSc1ccc(cc1)C,LiTr_moses_full_75_aug,5015
C1COCCN1CCOc1cc(ccc1)Br,LiTr_moses_full_75_aug,5016
c1c2c(Sc3ccccc3N2C(=O)OCC)c(C#N)cc1,LiTr_moses_full_75_aug,5017
O=C(c1cc(F)cc(F)c1)N1CCN(CCc2ccccc2)CC1,LiTr_moses_full_75_aug,5018
c1(c(cc(C(NC(=O)c2scnc2C)CC(C)C)cc1)F)F,LiTr_moses_full_75_aug,5019
c1(SCC(=O)Nc2c(n(C)nc2C)C)ccc(cn1)C(F)(F)F,LiTr_moses_full_75_aug,5020
C1COCCN1C(=O)Cc1ccc(cc1)NC(C1CCCCC1)=O,LiTr_moses_full_75_aug,5021
CN(C)S(=O)(=O)c1c(F)cc(Br)cc1F,LiTr_moses_full_75_aug,5022
c1(c(F)cc(F)cc1)C1(CCOCC1)NC(=O)C(C)OC,LiTr_moses_full_75_aug,5023
O=C(NC(c1ccc(C)c(C)c1)C)c1c[nH]c(=O)cc1,LiTr_moses_full_75_aug,5024
c1c(occ1)C(=O)Nc1c(CC(OC)=O)cccc1,LiTr_moses_full_75_aug,5025
COc1c(Cl)cc(Cl)cc1C(=O)CCCC(=O)OC,LiTr_moses_full_75_aug,5026
c1n(ncc1N)CCOc1c(OC)cc(Cl)cc1,LiTr_moses_full_75_aug,5027
C(N1CCC(CC1)OC)(Cn1c2c([nH]c1=O)cccc2)=O,LiTr_moses_full_75_aug,5028
c1cn(c(C(C2CCCCC2)OC(=O)C(C)c2sccc2)n1)C,LiTr_moses_full_75_aug,5029
NC1=Nc2nc3ccccc3n2C(c2cccc(O)c2)N1,LiTr_moses_full_75_aug,5030
c1cccc(c1C)CN(C1CCCCC1)C(c1cnccn1)=O,LiTr_moses_full_75_aug,5031
Cc1ccc(O)c(C(=O)N2CCN(C(=O)c3cccc(F)c3)CC2)c1,LiTr_moses_full_75_aug,5032
c1(c(C)c(ccc1)NC(CSc1nnc(o1)-c1ncccc1)=O)C,LiTr_moses_full_75_aug,5033
CCN(C(=O)c1cc2c(=O)n3ccccc3nc2s1)C(C)C(C)C,LiTr_moses_full_75_aug,5034
C1CN(CCCN1C(c1ccc(c(c1)C)C)=O)C(=O)OCC(C)C,LiTr_moses_full_75_aug,5035
C1(CCC1)C(=O)OCC(=O)N1c2ccccc2SCC1,LiTr_moses_full_75_aug,5036
COc1ccc(NC(=O)NC2CCCC(C)C2)cc1-n1nnnc1C,LiTr_moses_full_75_aug,5037
CC1CCCCC1NC(=O)CN1CCN(CC(=O)N2CCCC2)CC1,LiTr_moses_full_75_aug,5038
C=CCN(Cc1nccn1Cc1ccc(Cl)cc1)C(C)=O,LiTr_moses_full_75_aug,5039
CS(NC1CCN(CC1)S(=O)(N(C(C)C)C)=O)(=O)=O,LiTr_moses_full_75_aug,5040
Cc1c(c(C)nn1CC(=O)N1CCC(CC1)C(=O)OCC)Cl,LiTr_moses_full_75_aug,5041
Cc1n(C)nc(c1C(OCc1nc(-c2ccc(cc2)Cl)no1)=O)C,LiTr_moses_full_75_aug,5042
COc1cccc(-c2nnc(NC(c3scnc3C3CC3)=O)o2)c1,LiTr_moses_full_75_aug,5043
c1cc(NS(=O)(c2c(OC)cc(c(c2)OC)Cl)=O)cnc1,LiTr_moses_full_75_aug,5044
N(S(=O)(c1c(onc1C)C)=O)CCC(C1CC1)O,LiTr_moses_full_75_aug,5045
CC1(C)OC(=O)C(c2ccccc2)N2CCCC21C,LiTr_moses_full_75_aug,5046
O=C(NCc1ccccc1)C1CCN(c2ccc3nccn3n2)CC1,LiTr_moses_full_75_aug,5047
C1C(C1)NC(c1ccc(NCCCCO)nn1)=O,LiTr_moses_full_75_aug,5048
c1(CCNS(=O)(=O)c2c(ccc(c2)Cl)C)ncccc1,LiTr_moses_full_75_aug,5049
Cc1nnnn1-c1ccc(C(=O)Nc2n[nH]c(C(C)C)n2)cc1,LiTr_moses_full_75_aug,5050
O=C(NCc1c2c(ccn1)ccc(c2)N)c1ccccc1,LiTr_moses_full_75_aug,5051
c1(cccc(C)c1)-c1nc(on1)CSc1n(C(C)C)c([nH]n1)=O,LiTr_moses_full_75_aug,5052
c12c(NC(=O)N(C1c1c(OC)cccc1)Cc1ccncc1)cccc2,LiTr_moses_full_75_aug,5053
c1nn(cc1CCC(=O)NCCc1occc1)-c1ccccc1,LiTr_moses_full_75_aug,5054
c1c(Cl)c(ccc1)C(=O)N(CC1CCCO1)CC(=O)N,LiTr_moses_full_75_aug,5055
c12nc[nH]c(c1c(c(o2)C)C(=O)NCc1ccccc1Cl)=O,LiTr_moses_full_75_aug,5056
c1c(cc(OC)c(OC)c1)CN(C(=O)C(c1ccccc1)N)C,LiTr_moses_full_75_aug,5057
C1OCCN(C1)C(c1c(cnnc1N)-c1cnccc1)=O,LiTr_moses_full_75_aug,5058
C(NCCC(C)C)(=O)Nc1ccc(CN2CCOC2=O)cc1,LiTr_moses_full_75_aug,5059
C1(COCCN1C(Nc1ccc(C(=O)OCC)cc1)=O)C1CC1,LiTr_moses_full_75_aug,5060
CC(C)c1cccc(C)c1NC(=O)CSc1nc2ncccc2o1,LiTr_moses_full_75_aug,5061
N(C(NCc1ccc(C)cc1OCC1COCC1)=O)CC,LiTr_moses_full_75_aug,5062
C1CC(=O)N(C1)c1ccc(CNc2ncnc3c2ccs3)cc1,LiTr_moses_full_75_aug,5063
C1CC(CCN1S(=O)(=O)C)Oc1nc(C)ccc1,LiTr_moses_full_75_aug,5064
c1(OC)ccccc1C(N1CCN(CC(=O)NC(C)C)CC1)=O,LiTr_moses_full_75_aug,5065
N(C(C(Oc1c(cccc1)Cl)C)=O)CC(O)c1ccccc1,LiTr_moses_full_75_aug,5066
c1c(NC(=O)c2nn3c(n2)nccc3)c(N)cc(c1)F,LiTr_moses_full_75_aug,5067
N(C(=O)NCCCc1nc2c(cccc2)s1)CC1CCCO1,LiTr_moses_full_75_aug,5068
C1(CC1)C(CNC(c1ccc(OC(C)C)cc1)=O)(O)C,LiTr_moses_full_75_aug,5069
CC1N(CC(C)OC1)C(Nc1cc(C(NCC)=O)ccc1)=O,LiTr_moses_full_75_aug,5070
c1nc(cnc1)-c1noc(CCc2c(cccc2)OCC)n1,LiTr_moses_full_75_aug,5071
Cc1nnc(SC(C)C(=O)NC2CCCC2)s1,LiTr_moses_full_75_aug,5072
O=S(=O)(NCCc1ccccn1)c1ccc(CC(F)(F)F)cc1,LiTr_moses_full_75_aug,5073
c1c(ccc(OC)c1)CN1C(C)Cc2c1ccc(c2)N,LiTr_moses_full_75_aug,5074
c1cc(C(NCC2C3C=CC(C2)C3)=O)c(cc1)SC,LiTr_moses_full_75_aug,5075
c1ccc2C(C)CN(C(COC(=O)c3ccc(OC)nc3)=O)c2c1,LiTr_moses_full_75_aug,5076
c1cc(cc(F)c1C(=O)N(C(C)c1sc(C)cc1)C)F,LiTr_moses_full_75_aug,5077
C1(C(=O)NCc2ccc(S(=O)(N)=O)cc2)C2CCC(C2)C1,LiTr_moses_full_75_aug,5078
c1sc(CC)nc1Cn1c(oc(-c2ccc(cc2)F)n1)=O,LiTr_moses_full_75_aug,5079
c1cccc(c1)CCNC(c1c(nc2c(c(nn2C)C)c1)C)=O,LiTr_moses_full_75_aug,5080
O=C(C1CCC1)N1CCC2(COCCN2Cc2ccccc2)CC1,LiTr_moses_full_75_aug,5081
Cc1cc(NC(=O)NCCOC(C)C)n(Cc2ccccc2)n1,LiTr_moses_full_75_aug,5082
C1C(CNC(CC(C)C)=O)CN(c2ccccc2)C1,LiTr_moses_full_75_aug,5083
O=C(NC1CC(=O)N(C2CC2)C1)c1ccn(-c2ccccc2Cl)n1,LiTr_moses_full_75_aug,5084
C1CCC2C(C1OC)OCCN2C(Cc1ccccc1OC)=O,LiTr_moses_full_75_aug,5085
C(C(NC(C)C(=O)N1c2ccccc2CC1C)=O)c1ccccc1,LiTr_moses_full_75_aug,5086
CC(=O)N(C)c1ccc(S(=O)(=O)N2CCC(C(N)=O)C2)cc1,LiTr_moses_full_75_aug,5087
c1(-c2cccnc2)oc(SCC(N=c2sccn2C)=O)nn1,LiTr_moses_full_75_aug,5088
C(Oc1ccccc1)COCCc1c(F)cccc1,LiTr_moses_full_75_aug,5089
c1cc(ccn1)-n1c(C)c(C(=O)NCc2c(cccc2F)F)cn1,LiTr_moses_full_75_aug,5090
c1(C)ccc(cc1)-c1nn(CC(NC(C#N)(C)C2CC2)=O)nn1,LiTr_moses_full_75_aug,5091
c1cc(-c2nn(CC(OC)=O)c(-c3c(O)c(cc(c3)C)O)n2)oc1,LiTr_moses_full_75_aug,5092
N1(c2c(C3C1(C(N(CC(OC)=O)C3)=O)C)cccc2)CC,LiTr_moses_full_75_aug,5093
C(Cc1ncccc1)Nc1n(-c2ccccc2)nc(C(C)C)c1,LiTr_moses_full_75_aug,5094
C1Oc2c(cc(CC(=O)NCC(Oc3c(cccc3)F)C)cc2)O1,LiTr_moses_full_75_aug,5095
C1N(C(Cc2c(cc(cc2)F)F)=O)C2(CCN(CC)C2=O)CC1,LiTr_moses_full_75_aug,5096
C(NC(=O)Nc1c(CC)cccc1)c1ncn(n1)C,LiTr_moses_full_75_aug,5097
c1cc2C(NC(c3cccc(OCCOC)c3)=O)CCc2cc1,LiTr_moses_full_75_aug,5098
C(c1ccc(cc1)OC)C(NCC1OCC2N(CCCC2)C1)=O,LiTr_moses_full_75_aug,5099
CN(C(Nc1ccc(Cl)cc1F)=O)CC1OCCC1,LiTr_moses_full_75_aug,5100
C(CSc1ncc(-c2nccn2Cc2noc(n2)C)cn1)#N,LiTr_moses_full_75_aug,5101
C(c1ccc(cc1)N)(CCC(=O)N1CCOCC1)=O,LiTr_moses_full_75_aug,5102
c1c(OCCCC)cc(cc1)CNC(C1CN(C(C1)=O)C)=O,LiTr_moses_full_75_aug,5103
c1c(-n2c(c3sccc3nc2C)=O)ccc(C)c1F,LiTr_moses_full_75_aug,5104
Nc1cc2sc(CCc3ccc(F)cc3)nc2cc1,LiTr_moses_full_75_aug,5105
O=C(N(c1ccccc1)C)Nc1ccc(cc1)OCC#N,LiTr_moses_full_75_aug,5106
OC(COc1cccc(CO)c1)CN(c1ccccc1)C,LiTr_moses_full_75_aug,5107
c1(C2c3c([nH]c([nH]c3=O)=O)Nc3[nH]nc(c32)C)ccc(C)cc1C,LiTr_moses_full_75_aug,5108
c1(C(CNC(C2CC2)=O)OC)ccc(c(C)c1)OC,LiTr_moses_full_75_aug,5109
c1ccccc1CCc1nc2n(ncn2)c(N2CCOCC2)c1,LiTr_moses_full_75_aug,5110
O=S(c1cccc(c1)C(=O)N1CCCC(C)(C1)C)(NCC=C)=O,LiTr_moses_full_75_aug,5111
O=C(OCC(=O)NCc1ccc(Cl)cc1)c1ccc(F)cc1N,LiTr_moses_full_75_aug,5112
O=C(Cc1ccc[nH]1)NCCN(CC)c1ccccc1C,LiTr_moses_full_75_aug,5113
Cc1ccc(Cl)cc1NCC(=O)N1CC(C)OC(C)C1,LiTr_moses_full_75_aug,5114
n1n(c(SC(C)C(=O)N2CCOCC2)nn1)C1CCCC1,LiTr_moses_full_75_aug,5115
CC(O)CNC(=O)C1CCC(=O)N(CCc2ccc(F)cc2)C1,LiTr_moses_full_75_aug,5116
CCCCN(C)C(=O)CSc1nnc(C)n1-c1cccc(C)c1,LiTr_moses_full_75_aug,5117
CS(=O)(=O)NCCCN1CCOCC1C1CC1,LiTr_moses_full_75_aug,5118
C(NC1CC1)(CNC(c1cccc(OC)c1OC)=O)=O,LiTr_moses_full_75_aug,5119
C1C(CCC1)CC(Nc1ccc(N2CCCC2=O)cc1)=O,LiTr_moses_full_75_aug,5120
o1cccc1C(N(C1CC1)C(CSc1c(C)cccc1)=O)C,LiTr_moses_full_75_aug,5121
C(NS(=O)(CC)=O)(c1c(C)nn(c1C)CC)C,LiTr_moses_full_75_aug,5122
c1c(cccc1NS(=O)(C)=O)C(NC(C1CC1)C1CC1)=O,LiTr_moses_full_75_aug,5123
Cc1ccc(c(c1)C)NCC(c1ccccc1OC)O,LiTr_moses_full_75_aug,5124
C1(=O)CC(Oc2c1cc(N)cc2)c1c(Cl)cccc1,LiTr_moses_full_75_aug,5125
C1(NC(NCc2ccn(c2)C(C)(C)C)=O)CCCC1,LiTr_moses_full_75_aug,5126
c1(C(=O)N2CC(CCC2)C(=O)N)c[nH]c2c1c(ccc2)F,LiTr_moses_full_75_aug,5127
C1CN(CC1)C(c1nc(-c2ccccc2)nn1-c1ccccc1)=O,LiTr_moses_full_75_aug,5128
