smiles,model_name,mol_idx
C#Cc1cccc(NC(=O)CCc2c(C)nc3cc(C)nn3c2C)c1,MOSES sample,4535
s1c(C)ccc1CNS(=O)(c1c(nccc1)NC)=O,MOSES sample,4536
c12c(SCC(=O)N1C)ccc(C(=O)Nc1nccc(c1)OC)c2,MOSES sample,4537
n1c(c2nc[nH]c2nc1)N1Cc2c(CC1)c(CO)ccc2,MOSES sample,4538
c1c(cc(cc1)CC1CN(CCO1)C(C)=O)Cl,MOSES sample,4539
CCC(NC(=O)Nc1ccn(C)n1)c1cccs1,MOSES sample,4540
Cn1c(oc2ccc(NC(CCc3c(sc(C)n3)C)=O)cc21)=O,MOSES sample,4541
CNC(=O)c1cc(C)ccc1NC(=O)c1cc(OC)c(OC)cc1C,MOSES sample,4542
N1(CCN(CC1)c1c2ccccc2ncn1)C(=O)c1c(oc(c1)C)C,MOSES sample,4543
N(c1ccc(cc1)Cn1cncn1)C(=O)Nc1ccccc1Cl,MOSES sample,4544
O=S(=O)(N1CCCC1)c1c(ccc(c1)Cl)OC,MOSES sample,4545
c1(ccccc1)NC(=O)NC1C(N(c2ccc(cc2)C)CC1)=O,MOSES sample,4546
CC(NC(=O)NCC(C)(C)c1ccncc1)c1nncn1C,MOSES sample,4547
CNC(=O)CCn1cc(OC)c(=O)cc1CN1CC(C)OC(C)C1,MOSES sample,4548
C1C(CCCC1)CN1CCN(CC1)S(c1cnn(C)c1)(=O)=O,MOSES sample,4549
Nc1c(-c2cccc(c2)S(C)(=O)=O)nn(CCCC)c1,MOSES sample,4550
c12ccccc2c(oc2c(cc(OCC(=O)N)cc12)CC=C)=O,MOSES sample,4551
N(C(Nc1cc(C(=O)OCC)ccc1)=O)C1CCC(O)CC1,MOSES sample,4552
n1nc(sc1CNC(=O)c1c(C)n(c(C)c1)C1CC1)CC,MOSES sample,4553
CCOC(=O)CNC(=O)c1ccccc1Sc1ccccc1,MOSES sample,4554
c1(-c2nc(N)c(cc2)C(=O)Nc2cccc(C)c2)ccccc1F,MOSES sample,4555
O(c1ccc(OCc2nnc3ccc(N)cn32)cc1)C,MOSES sample,4556
O=C(CN1C(=O)COc2ccccc21)NCCc1ccc(F)cc1F,MOSES sample,4557
C(=O)(CN(c1ncnc2oc(nc21)C)C)NC(C)COC,MOSES sample,4558
C(c1cscn1)(N1CCC(Cn2cccn2)CC1)=O,MOSES sample,4559
c1n(CC(N2CC(Oc3cccnc3)CC2)=O)c2c(cccc2)n1,MOSES sample,4560
c1(nc(C)c(C(Cn2c(S(=O)(C)=O)ncc2)=O)cc1)C,MOSES sample,4561
COc1cccc(CN2Cc3nc(C)[nH]c(=O)c3CC2)c1,MOSES sample,4562
O=C(CNC(c1cnccc1)=O)NCc1nc(-c2ccccc2)sc1,MOSES sample,4563
CCC(C)C(=O)Nn1c(nc2c(c1=O)c1CCCCc1s2)C,MOSES sample,4564
c12c(OCO1)cc(C(=O)Cn1cc(N)cn1)c(c2)Cl,MOSES sample,4565
N1(C(=O)C)CCCC(C(OCC(=O)Nc2ccccc2)=O)C1,MOSES sample,4566
Cc1cccc(NC(=O)Cn2cnc3onc(C)c3c2=O)c1,MOSES sample,4567
Cc1c(C)ccc(S(=O)(Cc2ccccc2C#N)=O)c1,MOSES sample,4568
C1CC(NC(=O)c2c3cc[nH]c3ccc2)C(c2cscc2)OC1,MOSES sample,4569
CC(C(NCCCOCC)=O)c1ccsc1,MOSES sample,4570
c1(NCc2cc(OC)c(c(OC)c2)O)ccc(F)c(C(=O)N)c1,MOSES sample,4571
n1cc(C)sc1NC(=O)CSc1n(CC=C)c(C)nn1,MOSES sample,4572
O=C(CNCC(F)(F)F)Nc1cc(Cl)cc(Cl)c1,MOSES sample,4573
c1c(cncc1)OCCNC(c1cc(c(cc1)C)OC)=O,MOSES sample,4574
C(c1sc(nc1)CC)(=O)Nc1cc(C)c(-n2cnnn2)cc1,MOSES sample,4575
c12ccc(nn1c(SCc1nc(on1)-c1ccc(cc1)F)nn2)C,MOSES sample,4576
C12CC(C(C1CO)NC(=O)c1cscn1)CC2,MOSES sample,4577
Nc1c(ncnc1N1CCOCC1)Nc1ncc(cc1)C,MOSES sample,4578
c1nn(cc1C)CCC(NCc1cccnc1OCC)=O,MOSES sample,4579
c1(n[nH]c(=O)c2c1cccc2)Cc1ccc(cc1)OC,MOSES sample,4580
c1(cc2c([nH]c(=O)c([nH]2)=O)cc1)C(=O)NCCOc1ccccc1,MOSES sample,4581
C1CC(OC(c2cn(nc2)-c2ccccc2)=O)C(OC1)=O,MOSES sample,4582
Cc1ccc(CN(C)C(=O)c2cncn2-c2ccccc2)o1,MOSES sample,4583
c1(cc(ccc1)OC)N(S(c1sc(cc1)CC)(=O)=O)CCO,MOSES sample,4584
C1CC(c2onc(C)n2)CCN1Cc1nc(on1)C,MOSES sample,4585
c1cc(cc(C(NCCOC)=O)n1)NCCCBr,MOSES sample,4586
C=CCNC(=O)c1ccc(NC(=O)COc2ccc(C#N)cc2)cc1,MOSES sample,4587
c1c(ccc(c1)OCc1cnc(cc1)OC)C(Nc1nc(C)ccn1)=O,MOSES sample,4588
CCN1CC(C(=O)N(C)Cc2c(C)noc2C)CC1=O,MOSES sample,4589
c1(NCC(c2cccc(OC)c2)O)cccc(NC(=O)C)c1,MOSES sample,4590
c1c(ccc(c1)-n1cccc1)C(=O)OCC(Nc1cc(F)ccc1)=O,MOSES sample,4591
COc1cccc(C2NCCc3cccc(F)c32)n1,MOSES sample,4592
c12c([nH]c3ccccc23)ccc(C(=O)NCc2ccccc2)c1,MOSES sample,4593
c1cc(ccn1)CNCCc1n(Cc2ccccc2)c2ccccc2n1,MOSES sample,4594
N1c2c(cc(cc2)C(=O)NC2CCSc3ccc(F)cc23)CC1=O,MOSES sample,4595
c1(OC2CCOC2)ccc(cc1C)C(C1CCC1)=O,MOSES sample,4596
c1c(CC(Nc2ccccc2C#N)=O)ccc(c1)NC(=O)C,MOSES sample,4597
c1cc(C)cc2c1oc(c(C(=O)OCC)c2NCc1ccccc1)=O,MOSES sample,4598
c1ccc2ccn(c(=O)c2c1)Cc1noc(-c2ccc(cc2)F)n1,MOSES sample,4599
N#CC(C(=O)CC1CCCc2ccccc21)c1nc2ccccc2[nH]1,MOSES sample,4600
C1(CNS(C2CC2)(=O)=O)(c2c(CCC1)cccc2)O,MOSES sample,4601
c1cnc2c(cc(cc2)OC)c1NC(c1cn2cccnc2n1)=O,MOSES sample,4602
N(CC(NC(C)(C)C)=O)(c1nc2c(c([nH]c(n2C)=O)=O)n1C)C,MOSES sample,4603
c1c(cn(-c2ncccn2)n1)NCc1c(cccc1F)F,MOSES sample,4604
COc1cc(Cl)ccc1C(=O)N1CCNC(=O)C1,MOSES sample,4605
c1c(Cl)c(ncc1)-n1nc(c2c1CCNC2)CC,MOSES sample,4606
c1(c(ccc(c1)OC)OC)NC(=O)Nc1nn(cc1)CCC#N,MOSES sample,4607
c1c(c(C(=O)Nc2sc(cn2)C)ccc1C)N1C(=O)CCC1,MOSES sample,4608
N1(CCOCC1)C(=O)NCC1CN(CC1)c1ccccc1,MOSES sample,4609
c1cnccc1-c1n(CCCCCC)c(=O)c(CC#N)cc1,MOSES sample,4610
c1(ncc(Cl)cn1)N1CC2OCCN(c3cnccc3)C2C1,MOSES sample,4611
COc1cccc(NCc2ccc(F)cc2N)c1C,MOSES sample,4612
C(O)CCC1OCCc2c1c(OC)c(OC)cc2,MOSES sample,4613
n1(cncn1)CC(C)NC(=O)CCN1CCc2ccccc12,MOSES sample,4614
c1c(OCc2nccs2)ccc(C(N(C)CCC(F)(F)F)=O)c1,MOSES sample,4615
O1CCN(CC1)C(C)(C)CNC(=O)CSc1ccccc1,MOSES sample,4616
C(NC(N1CC(CCC1)C(=O)N(C)C)=O)C1(CCC1)c1ccccc1,MOSES sample,4617
c1c(ccnc1)CCNC(=O)Nc1ccccc1Br,MOSES sample,4618
C1N(C(=O)C(C(C)C)OCC(C)C)CCC(NS(C)(=O)=O)C1,MOSES sample,4619
COc1ccccc1CCC(=O)Oc1ccc(N2CCCC2=O)cc1,MOSES sample,4620
C(OC(=O)c1nc(sc1)-c1ccc(OCC)c(c1)N)C,MOSES sample,4621
O=S1(=O)c2ccccc2C(O)N1c1c(C)occ1,MOSES sample,4622
O=S(c1ccc(CNc2c(F)c(ccc2)F)s1)(=O)N(C)C,MOSES sample,4623
O1CCN(c2ccc(cc2)C(Nc2cc(ccc2OC)F)=O)CC1,MOSES sample,4624
CCC1COCCN1C(=O)c1ccc(OC)c(-n2nnnc2C)c1,MOSES sample,4625
c1c(ccc(NC(=O)COc2c(C)ccc(c2)C)c1N)F,MOSES sample,4626
CCCN(CCC)C(=O)c1ccc(N2CCCC2)nc1,MOSES sample,4627
O=C(c1ccoc1)N1CCC2(CC(Nc3ncccn3)CCO2)C1,MOSES sample,4628
FC(c1ccc(C2N(C(=O)CCNC(C)=O)CCCC2)cc1)(F)F,MOSES sample,4629
c1ccc2CCN(C(CCc3c(N)cc(F)cc3)=O)Cc2c1,MOSES sample,4630
n12ncnc1nc(cc2C(F)(F)F)NCC1CCC1,MOSES sample,4631
c1cccc2c1n(C)nc(c2=O)CNC(=O)COc1ccc(cc1)C,MOSES sample,4632
c1(ccccc1)N(CC)C(c1noc(-c2cnc(cc2)N(C)C)n1)=O,MOSES sample,4633
O=S(=O)(Nc1ccc(-c2ccno2)cc1)c1cc(F)cc(F)c1,MOSES sample,4634
Cc1ccc(C(C)NS(=O)(=O)N(C)CCC#N)s1,MOSES sample,4635
N1(Cc2cncn2CCC1)c1nc(C(C)C)nc2c1cnn2C,MOSES sample,4636
O=C(c1csc(n1)-c1ccco1)N(Cc1[nH]nc(n1)C(C)C)C,MOSES sample,4637
c1(ccccn1)-c1nc(cc2n1c(=O)[nH]n2)-c1ccccc1,MOSES sample,4638
c1cc(C#N)cc(c1)CN(C(c1cccc(c1)-n1cnnn1)=O)CC=C,MOSES sample,4639
CC(NC(=O)c1ccc(=O)[nH]c1)c1cccc(N2CCCC2)c1,MOSES sample,4640
O1CCCOc2cc(NC(C(C)Oc3c(C#N)cccc3)=O)ccc12,MOSES sample,4641
c1cc(Oc2c(Cl)cc(C#N)cc2)ccc1CO,MOSES sample,4642
Clc1c(n[nH]c1C(=O)OCC)-c1cccs1,MOSES sample,4643
Fc1ccc(C(C2CCCN(C(=O)CN3CCCC3=O)C2)=O)cc1,MOSES sample,4644
CCc1sc2c(c(=O)[nH]c(n2)-c2ccc(OC)c(OC)c2)c1,MOSES sample,4645
O=C(N1CCC(C1Cc1cnccc1)OCC1CC1)C1CC1,MOSES sample,4646
Nc1cccc2c1nc(COc1ccc(Cl)cc1)n2CC#N,MOSES sample,4647
COc1ccc2c(Cn3ccnc3)cc(=O)oc2c1F,MOSES sample,4648
N#Cc1ccc(OC2CCC(NC(=O)Cc3ccc[nH]3)CC2)nc1,MOSES sample,4649
C(C)OC(C(=O)NCC(OC)c1cccc(O)c1)C,MOSES sample,4650
n1c(csc1)C(N1CCCCCC1c1ccco1)=O,MOSES sample,4651
c1cc(cc(c1C1NC(c2cc(Cl)ccc2N1)=O)F)F,MOSES sample,4652
Cc1cc(F)ccc1NC(=O)Cn1cnc(C(C)C)cc1=O,MOSES sample,4653
c1c(C(NC(C(C)C)C(=O)N2CC(C)OC(C2)C)=O)occ1,MOSES sample,4654
c1(nc(SCC(Nc2ccc(F)cc2)=O)c2ccsc2n1C)=O,MOSES sample,4655
c1sc(cc1Br)CNC(Cn1nc(nc1)C#N)=O,MOSES sample,4656
c1c(oc(c1)C)C(COC)NC(NC(C)c1ccc(C)c(F)c1)=O,MOSES sample,4657
c1ccc(cc1C1CC1C(=O)NCCn1c(nnc1)C)Cl,MOSES sample,4658
Cc1ccnc2nc(C(=O)OCc3cc(-c4ccccc4)no3)nn12,MOSES sample,4659
O(c1c(cccc1C)C)Cc1cc(n(c(n1C)=O)C)=O,MOSES sample,4660
C1CC1N(CCCC=C[nH]1)S(=O)(c1cn(CC)nc1)=O,MOSES sample,4661
C(N(Cc1cc2OCOc2cc1)CC)c1oc(nn1)-c1c(cco1)C,MOSES sample,4662
C1(C(=O)NCCc2onc(C(C)OC)n2)C2CC(CC2)C1,MOSES sample,4663
c1(NC(CNC(=O)C(C)(C)C)=O)ccnc2n1ncc2,MOSES sample,4664
Cc1ccccc1SC1CCN(C(=O)c2scnc2C)CC1,MOSES sample,4665
c1(cccnc1)CN1CCN(C(c2cnc(SC)n2C)=O)CC1,MOSES sample,4666
c1ccc2N(C(=O)CSc3n(C)nnn3)CC(C)c2c1,MOSES sample,4667
O(C)c1cc(CNC(Nc2cnc(cc2)-n2ncnc2)=O)ccc1,MOSES sample,4668
c1(ccc(cc1)C(C)C)OCC(N1CCC(CC(=O)N)CC1)=O,MOSES sample,4669
Nc1ccc2N(CC(=O)OC3CCCC3)C(=O)C(C)(C)c2c1,MOSES sample,4670
Nc1c(F)ccc(C(=O)N(C)C(C)COC)c1F,MOSES sample,4671
c1(F)cc(ccc1NC(c1cc(no1)C)=O)Br,MOSES sample,4672
n1c(c(C)cn1CC)C(c1cccc(OC)c1)NC(=O)c1ccc[nH]1,MOSES sample,4673
O(c1ncc(C(=O)NCc2oc(cc2)-c2nc(cs2)C)cc1)CC,MOSES sample,4674
O=C(COC(=O)c1ccc2ncsc2c1)c1ccc(F)cc1,MOSES sample,4675
O=c1n2c(csc2nc2cc(C)c(cc12)C)C(=O)OC,MOSES sample,4676
O(CCCNC(=O)Nc1cc(C(C)OC)ccc1)C,MOSES sample,4677
N(c1c(cc(cc1)C)N)C(=O)CCCOC1CCC1,MOSES sample,4678
c1(Cn2c(=O)ccc(C(=O)OC)c2)cccc(c1Cl)Cl,MOSES sample,4679
C1C(C1)Cn1ncc(c1C)C(=O)N(c1ccnn1C)C,MOSES sample,4680
c1c(C(=O)N2CCC3(CCCC3)C2)nn(c1-c1ccccc1)C,MOSES sample,4681
c1c(cccc1NC(=O)CSc1nccc([nH]1)=O)Cl,MOSES sample,4682
O=C(NCc1ccccn1)C12CCC(=O)N2c2ccccc2S1,MOSES sample,4683
O1CCN(C(C1C)C)C(Cn1c2c(C)nn(C)c2cn1)=O,MOSES sample,4684
C(NC(c1c(cccc1)NC(c1cc(NC(N)=O)ccc1)=O)=O)CC,MOSES sample,4685
n1cc(C(NCCC(=O)NC2CCCC2)=O)c(=O)[nH]c1-c1occc1,MOSES sample,4686
c1(F)c2OCCC(NC(=O)c3cccc4cn[nH]c43)c2ccc1,MOSES sample,4687
C1CCC2(O1)CCC(=O)N(Cc1coc(n1)-c1ccc(cc1)OC)CC2,MOSES sample,4688
O=S(=O)(N(C1CCCCC1)C)c1cc2c(cc1)[nH]c(=O)c(=O)[nH]2,MOSES sample,4689
N(Cc1csc([nH]1)=O)C(CCOC1C(C)CCCC1)=O,MOSES sample,4690
C(O)c1c(C)n(CCc2ccc3OCOc3c2)nc1CC,MOSES sample,4691
O(c1cc(C(c2ccncc2)O)c(C)cc1OC)C,MOSES sample,4692
C1C(CN(CC1)C(=O)Nc1cc(ccc1C)C(=O)NC)CO,MOSES sample,4693
C(CCNC(c1c(C)ccc(c1)SC)=O)n1cccn1,MOSES sample,4694
C(Nc1cc(ccc1)C(=O)OCCc1c(ncs1)C)(N)=O,MOSES sample,4695
O=C(CCOC)N1CCCC(C)(c2ccccc21)C,MOSES sample,4696
CSc1nc(N)nn1-c1nc(-c2cccc(OC)c2)cs1,MOSES sample,4697
c1c(CNC(=O)Nc2sc(c(n2)C)C)ccc(c1)C(C)O,MOSES sample,4698
O(CSc1[nH]nc(n1)-c1ccco1)c1ccc(cc1)C(OC)=O,MOSES sample,4699
COc1ccccc1S(=O)(=O)N(CCCO)C(C)C,MOSES sample,4700
C1CCCCC1NC(Cc1ccc(cc1)NC(=O)N1CCCC1)=O,MOSES sample,4701
CN(C)C(=O)c1ccc(-c2ccccc2CN2CCOCC2)cc1,MOSES sample,4702
O(C)c1ccccc1C1C(C1)C(=O)N(Cc1ccc(cc1)OC)C,MOSES sample,4703
CN1CCN(C(=O)CCNC(=O)NCc2ccc3c(c2)OCO3)CC1,MOSES sample,4704
Cc1ccc(N2CCC(C(=O)NC(C3CC3)C3CC3)C2=O)cc1,MOSES sample,4705
O(C)c1cc(c(cc1)S(NCc1cnccc1)(=O)=O)C,MOSES sample,4706
C(=O)(N(CCC)CC(OC)=O)c1cccc(NC(C)=O)c1,MOSES sample,4707
c1(C)ccc(cc1C)C(CCc1sc(C)c(n1)C)=O,MOSES sample,4708
c1cc(ccc1Br)OCC(NCC=C)=O,MOSES sample,4709
O(C(=O)CC1CCCCN1C(c1c(C)cc(cc1)C)=O)C,MOSES sample,4710
C(COc1c(OC)cccc1)NC(=O)c1c(O)cc(F)cc1F,MOSES sample,4711
Cc1ccc(c2c1C(c1c(nccc1)F)NCC2)O,MOSES sample,4712
c1ccnc(-c2sc(cc2)CNC(NCC2(CC2)CC)=O)c1,MOSES sample,4713
CCOC1CC(NC(=O)C(C)(C)C#N)C12CCCC2,MOSES sample,4714
COC(=O)c1ccc2c(c1)NCC(c1ccccc1)O2,MOSES sample,4715
O=C(CNC(=O)NCc1c(C)cc(cc1)Br)NCCC,MOSES sample,4716
CCC(CCO)NC(=O)c1ccc(OC)c(F)c1,MOSES sample,4717
c1(cc(cc(c1NC(=O)C(Sc1nc(cs1)C)C)C)C)C,MOSES sample,4718
c1(NC2CCN(CC2)C(=O)c2cn(-c3ccccc3)nn2)nnccc1,MOSES sample,4719
c1c(cc(cc1)CN(S(c1c(cccc1F)F)(=O)=O)C)C(N)=O,MOSES sample,4720
CC1CN(c2nnc(C(C)C)s2)CCC1(O)C1CCC1,MOSES sample,4721
O=C(c1ccc(C)cc1)Nc1snc(n1)-c1ccccc1,MOSES sample,4722
N(C(=O)c1cccc(-c2ccoc2)c1)(Cc1ccc(C)o1)C,MOSES sample,4723
Cc1ccc(cc1O)C(=O)N1CCC(CC1)c1nc(C(C)C)on1,MOSES sample,4724
CC(C)CC(C)N(C)C(=O)c1cnn(C)c1-n1cccc1,MOSES sample,4725
n1(c2ccccc2c(c1)C(OCCOCC(F)(F)F)=O)C,MOSES sample,4726
CNC(=O)c1cc(S(=O)(=O)Nc2cccc(C)c2)ccc1Cl,MOSES sample,4727
c12ccc(cc2N(CCC1)C(=O)Cn1c(=O)[nH]c(cc1)=O)OC,MOSES sample,4728
c1(C)cc(c(cc1C(N(C)CCC)=O)OC)OC,MOSES sample,4729
C1c2ccc(Sc3ccc(cc3)CO)cc2C(O1)=O,MOSES sample,4730
Cc1ccc(CNC(=O)N2CCCC(O)C2)c(OCC2CC2)c1,MOSES sample,4731
c1c2ccc(cc2ccc1)N(C)Cc1nccn1C(F)F,MOSES sample,4732
O=C(NCC(F)(F)F)COc1ccc(cc1C(=O)C)Cl,MOSES sample,4733
C1OCC(N(C(c2cc(=O)n(C)cc2)=O)Cc2cccnc2)C1,MOSES sample,4734
C1(NC(C(C)C)=O)CCN(CC1)c1ccccc1C(NCC#C)=O,MOSES sample,4735
C(CN(Cc1ccc(cc1)C#N)C(c1cc(ccc1)F)=O)=C,MOSES sample,4736
c1c(cn(C)n1)CN(C(CNC(=O)N1c2c(cccc2)CC1C)C)C,MOSES sample,4737
c1cc(-c2noc(n2)CNC(=O)C(C(C)C)NC(C)=O)ccc1,MOSES sample,4738
c1cc(ccc1S(N(C)Cc1cnn(C)c1)(=O)=O)-c1ccccc1,MOSES sample,4739
CC(=O)Nc1cccc(NC(C#N)c2cccnc2)c1,MOSES sample,4740
O=S(=O)(CCc1noc(-c2ccc(Cl)cc2)n1)c1ccccc1,MOSES sample,4741
c12SCC(N(CC(Nc3cc(C)on3)=O)c1cccc2)=O,MOSES sample,4742
COc1cc(-c2cc(C)c(Cl)c(C)c2O)nc(OC)n1,MOSES sample,4743
c1sc2c(c(OCC(N3CCC4(CC3)OCCO4)=O)ncn2)c1,MOSES sample,4744
C(=O)(Nc1c(cccc1)C(Nc1cc(C)ccn1)=O)c1sccc1,MOSES sample,4745
Fc1ccc2c(C3CCN(C(=O)c4ccc(c(c4)F)F)CC=3)c[nH]c2c1,MOSES sample,4746
N1(C(Nc2cn(CC3OCCC3)nc2)=O)-C(CCCC1)CC,MOSES sample,4747
c1nc(ccc1)-n1ncc(NC(=O)c2c(cccc2)O)c1,MOSES sample,4748
C(C(C)(C)C)(NC(CCNC(=O)NC1CCCCC1)=O)C(N)=O,MOSES sample,4749
O(C(c1cc([nH]n1)-c1c(c(c(Cl)cc1)Cl)Cl)=O)C,MOSES sample,4750
n1(c(ccc(C)n1)=O)CCCOc1ccc(cc1)C,MOSES sample,4751
CCOCc1ccccc1NC(=O)c1scnc1C1CC1,MOSES sample,4752
O(CCC(C)C)CCn1c(c2c(nc1)sc(C)c2)=O,MOSES sample,4753
N(c1nccc(c1)OC)C(c1c2ccccc2ccc1)=O,MOSES sample,4754
c1(C(F)(F)F)c(ccc(c1)SCC(OC)=O)N,MOSES sample,4755
N(Cc1ccc(C)o1)C(c1nc(oc1)NC(=O)c1ccco1)=O,MOSES sample,4756
C(Cn1nc(cc1C)C)CC(=O)N1CCN(CC1)C(C)=O,MOSES sample,4757
C1CCc2c1c(C(N)c1cc(ccc1OC)F)n[nH]2,MOSES sample,4758
N1(CCn2c(nnc2CNS(=O)(C)=O)C1)C(CCC1CCCC1)=O,MOSES sample,4759
COc1ccc(NC(=O)NCCCn2ncccc2=O)cc1OC,MOSES sample,4760
c1(-c2nnc(C(N3CCCC3)=O)o2)[nH]c2ccccc2c1,MOSES sample,4761
c1c(-c2ccccc2)nc(s1)CCN1Cc2ccccc2CC1C(=O)N,MOSES sample,4762
C1N(CCN(c2cc(nc(N)n2)C)C1)CC(=O)NC1CCOCC1,MOSES sample,4763
Cc1ccc(CNC(=O)CN2CCCCC2=O)cc1,MOSES sample,4764
N(C(Nc1ccc(cc1)OCC)=O)c1c(ccnc1)C,MOSES sample,4765
[nH]1c([nH]c(C(=O)NCc2ncn(C)n2)cc1=O)=O,MOSES sample,4766
C(N(S(=O)(c1cc(ccc1Cl)N)=O)C)CC,MOSES sample,4767
C=CCNC(=O)CN(C)C(=O)Cc1ccc(F)cc1,MOSES sample,4768
O(CC)c1ccc(C)cc1S(=O)(=O)N1CCN(CC1)C(C)=O,MOSES sample,4769
c1(F)ccc(C2OCCN(C(c3cn(C(C)(C)C)nc3)=O)C2)cc1,MOSES sample,4770
CCCOc1cccc2c1CCNC2c1cccnc1F,MOSES sample,4771
c1(ccc(OC)cc1)CCNC(c1ccccc1C(=O)OC)=O,MOSES sample,4772
COc1ccc(F)c(NC(=O)NCC(=O)N2CCCCC2)c1,MOSES sample,4773
C(=O)(NC(C)c1ccc(OCc2cccnc2)cc1)C,MOSES sample,4774
c1cc(CNC(=O)NCC2(c3cccc(Cl)c3)CC2)ncc1,MOSES sample,4775
c1(ccccc1NC(c1cc2OCOc2cc1)=O)-c1nnc(CC)o1,MOSES sample,4776
Cc1nc2ccccn2c1C(=O)NC(C)Cc1cccs1,MOSES sample,4777
O=C(NC(C)Cc1ccco1)NC(c1sccc1)CC,MOSES sample,4778
n1cccc(CNCC(N2CCc3c2cccc3)=O)c1OC1CCCC1,MOSES sample,4779
O=C(NCCc1cnccc1)c1ccc2[nH]c(cc(=O)c2c1)COC,MOSES sample,4780
n1(nnnc1)-c1cccc(OCC(=O)N(Cc2ccc(C)cc2)C)c1,MOSES sample,4781
COCc1ccccc1NC(=O)NCC1COc2ccccc2O1,MOSES sample,4782
O=C(NCC1(c2ccc(Br)cc2)CCCC1)c1ccno1,MOSES sample,4783
O=C(NCC1CCCO1)c1ccc2c(c1)ncn2-c1ccccc1,MOSES sample,4784
C1CN(C2C(OCC2)C1OCC)C(=O)c1c(C)cccc1,MOSES sample,4785
O(c1ccc(C(=O)Nc2nnc(-c3c(F)cccc3)o2)cc1)C,MOSES sample,4786
O=C(NC(C)CC)CNC(=O)c1ccccc1Br,MOSES sample,4787
Nc1c(C#N)c(n[nH]1)Sc1nccn1C(C)(C)C,MOSES sample,4788
c1sc(NC(C(C)C)=O)nc1CC(=O)NCC(F)(F)F,MOSES sample,4789
CC1C(=O)Nc2c(F)cc(C(O)c3ccccc3)cc21,MOSES sample,4790
n1cccc2c1NC(CN2C(=O)COC(c1cc(C)oc1C)=O)=O,MOSES sample,4791
N(c1ccccc1)C(=O)COc1cccc(c1)C(=O)C,MOSES sample,4792
O(c1ccc(cc1)C(=O)Nc1cc(ccc1C)N)CC,MOSES sample,4793
N1(CCN(c2ccccc2)CC1)C(=O)CNC(=O)c1nn(cc1)C,MOSES sample,4794
C1N(CCS(=O)c2ccc(F)cc2)CCOC1c1ccccc1F,MOSES sample,4795
O1C(C)CN(Cc2cc(c(cc2)OC)F)c2n1ccc2,MOSES sample,4796
O=C(Nc1sccc1-n1cccc1)c1cnc(-c2ccccc2)nc1,MOSES sample,4797
n1nc(sc1-c1ccnn1C)NC(=O)c1cc([nH]n1)C1CC1,MOSES sample,4798
N(c1c(cn(n1)-c1c(cccc1)Cl)C)C(CCNC(C)=O)=O,MOSES sample,4799
c1(CSc2ccc(C)cc2)csc(n1)CC(NC)=O,MOSES sample,4800
c1cc2c(cc[nH]2)c(c1)C(=O)N1CCNC(CC1)=O,MOSES sample,4801
C(c1cc(NC(=O)c2ccc(Cl)cc2)ccc1)(C)O,MOSES sample,4802
Nc1cccc(Oc2nccc(C(F)(F)F)n2)c1,MOSES sample,4803
O=C(CCNC(c1cc(c(cc1)C)C)=O)NCC(OC)=O,MOSES sample,4804
CCCCN(C)C(=O)Cn1cnc2cc3c(cc2c1=O)OCCO3,MOSES sample,4805
CC(C)(NS(=O)(c1cc2c(n(CCC)c(=O)c(n2)C)cc1)=O)C,MOSES sample,4806
Cc1ncsc1CCOC(=O)Cc1csc(-c2ccco2)n1,MOSES sample,4807
C(N1CCOC(C1)c1ccc(cc1)Br)c1scnc1C,MOSES sample,4808
C#CCNC(C)(C(=O)OC)c1ccc(F)cc1F,MOSES sample,4809
Cc1cccc2c(=O)n(CCC(=O)N(C)CCC#N)cnc12,MOSES sample,4810
N(CCC(NC1CC1)=O)C(N(Cc1ccco1)C)=O,MOSES sample,4811
Cc1cccc(NC2CCN(S(=O)(=O)CCCC#N)CC2)c1C,MOSES sample,4812
c1cccc(SCCC(N2CCC(CC2)=O)=O)c1,MOSES sample,4813
C(C)OC(C(C)NC(=O)Cc1cc2c(CCCC2)cc1)=O,MOSES sample,4814
n1c(SC(C)CC)n(-c2ccc(cc2)C)c(n1)C,MOSES sample,4815
COc1ccc(OCC(=O)NC2COc3c(cccc3OC)C2)cc1,MOSES sample,4816
c1cccc2CC(CNC(c3cnc(CC)s3)=O)COc21,MOSES sample,4817
O=S(=O)(c1ccc(NC(=O)C(CC)CCCC)c(c1)F)NC,MOSES sample,4818
CCN(CC)c1ccc(-c2ccc(C(=O)N(C)C)cn2)cc1,MOSES sample,4819
Cc1ccc(CNC(=O)Cn2nc3n(c2=O)CCCCC3)s1,MOSES sample,4820
c12[nH]c(C3CN(Cc4cccnc4)CC3)cc(c1cc(OC)cc2)=O,MOSES sample,4821
c1(ccccc1OC)CC(=O)Nc1sc(C)nn1,MOSES sample,4822
O=C(Nc1ccc(cc1)O)C1CC(N(C1)c1ccc(cc1)C)=O,MOSES sample,4823
C1N(Cc2c3ccccc3ccc2)CCN(C(c2ccoc2)=O)C1,MOSES sample,4824
c1(C#N)cccc(c1)OC(C)C(NCCc1ccc(cc1F)F)=O,MOSES sample,4825
n1(CCC(N(Cc2ccsc2)Cc2occc2)=O)ccc([nH]c1=O)=O,MOSES sample,4826
N(C(c1cn(c(cc1)=O)C)=O)c1scc(n1)-c1c(Cl)cccc1,MOSES sample,4827
